Time,Severity of Accident,Number of Accidents,Month,Year
04:00,ΝΕΚΡΟΙ,1,July,2021
04:00,ΒΑΡΙΑ,3,July,2021
04:00,ΕΛΑΦΡΑ,27,July,2021
04:00,ΝΕΚΡΟΙ,2,August,2021
04:00,ΒΑΡΙΑ,0,August,2021
04:00,ΕΛΑΦΡΑ,14,August,2021
04:00,ΝΕΚΡΟΙ,1,September,2021
04:00,ΒΑΡΙΑ,2,September,2021
04:00,ΕΛΑΦΡΑ,12,September,2021
04:00,ΝΕΚΡΟΙ,1,October,2021
04:00,ΒΑΡΙΑ,2,October,2021
04:00,ΕΛΑΦΡΑ,9,October,2021
04:00,ΝΕΚΡΟΙ,1,November,2021
04:00,ΒΑΡΙΑ,0,November,2021
04:00,ΕΛΑΦΡΑ,11,November,2021
04:00,ΝΕΚΡΟΙ,0,December,2021
04:00,ΒΑΡΙΑ,1,December,2021
04:00,ΕΛΑΦΡΑ,14,December,2021
05:00,ΝΕΚΡΟΙ,0,January,2021
05:00,ΒΑΡΙΑ,1,January,2021
05:00,ΕΛΑΦΡΑ,2,January,2021
05:00,ΝΕΚΡΟΙ,1,February,2021
05:00,ΒΑΡΙΑ,0,February,2021
05:00,ΕΛΑΦΡΑ,0,February,2021
05:00,ΝΕΚΡΟΙ,0,March,2021
05:00,ΒΑΡΙΑ,1,March,2021
05:00,ΕΛΑΦΡΑ,2,March,2021
05:00,ΝΕΚΡΟΙ,2,April,2021
05:00,ΒΑΡΙΑ,0,April,2021
05:00,ΕΛΑΦΡΑ,4,April,2021
05:00,ΝΕΚΡΟΙ,0,May,2021
05:00,ΒΑΡΙΑ,0,May,2021
05:00,ΕΛΑΦΡΑ,6,May,2021
05:00,ΝΕΚΡΟΙ,0,June,2021
05:00,ΒΑΡΙΑ,1,June,2021
05:00,ΕΛΑΦΡΑ,3,June,2021
05:00,ΝΕΚΡΟΙ,2,July,2021
05:00,ΒΑΡΙΑ,1,July,2021
05:00,ΕΛΑΦΡΑ,23,July,2021
05:00,ΝΕΚΡΟΙ,5,August,2021
05:00,ΒΑΡΙΑ,6,August,2021
05:00,ΕΛΑΦΡΑ,24,August,2021
05:00,ΝΕΚΡΟΙ,3,September,2021
05:00,ΒΑΡΙΑ,3,September,2021
05:00,ΕΛΑΦΡΑ,17,September,2021
05:00,ΝΕΚΡΟΙ,2,October,2021
05:00,ΒΑΡΙΑ,0,October,2021
05:00,ΕΛΑΦΡΑ,7,October,2021
05:00,ΝΕΚΡΟΙ,4,November,2021
05:00,ΒΑΡΙΑ,0,November,2021
05:00,ΕΛΑΦΡΑ,14,November,2021
05:00,ΝΕΚΡΟΙ,4,December,2021
05:00,ΒΑΡΙΑ,1,December,2021
05:00,ΕΛΑΦΡΑ,22,December,2021
06:00,ΝΕΚΡΟΙ,2,January,2021
06:00,ΒΑΡΙΑ,0,January,2021
06:00,ΕΛΑΦΡΑ,8,January,2021
06:00,ΝΕΚΡΟΙ,0,February,2021
06:00,ΒΑΡΙΑ,0,February,2021
06:00,ΕΛΑΦΡΑ,10,February,2021
06:00,ΝΕΚΡΟΙ,1,March,2021
06:00,ΒΑΡΙΑ,1,March,2021
06:00,ΕΛΑΦΡΑ,8,March,2021
06:00,ΝΕΚΡΟΙ,0,April,2021
06:00,ΒΑΡΙΑ,0,April,2021
06:00,ΕΛΑΦΡΑ,4,April,2021
06:00,ΝΕΚΡΟΙ,2,May,2021
06:00,ΒΑΡΙΑ,0,May,2021
06:00,ΕΛΑΦΡΑ,9,May,2021
06:00,ΝΕΚΡΟΙ,5,June,2021
06:00,ΒΑΡΙΑ,2,June,2021
06:00,ΕΛΑΦΡΑ,8,June,2021
06:00,ΝΕΚΡΟΙ,5,July,2021
06:00,ΒΑΡΙΑ,2,July,2021
06:00,ΕΛΑΦΡΑ,24,July,2021
06:00,ΝΕΚΡΟΙ,1,August,2021
06:00,ΒΑΡΙΑ,4,August,2021
06:00,ΕΛΑΦΡΑ,17,August,2021
06:00,ΝΕΚΡΟΙ,6,September,2021
06:00,ΒΑΡΙΑ,3,September,2021
06:00,ΕΛΑΦΡΑ,15,September,2021
06:00,ΝΕΚΡΟΙ,1,October,2021
06:00,ΒΑΡΙΑ,4,October,2021
06:00,ΕΛΑΦΡΑ,16,October,2021
06:00,ΝΕΚΡΟΙ,3,November,2021
06:00,ΒΑΡΙΑ,0,November,2021
06:00,ΕΛΑΦΡΑ,20,November,2021
06:00,ΝΕΚΡΟΙ,1,December,2021
06:00,ΒΑΡΙΑ,0,December,2021
06:00,ΕΛΑΦΡΑ,26,December,2021
07:00,ΝΕΚΡΟΙ,2,January,2021
07:00,ΒΑΡΙΑ,0,January,2021
07:00,ΕΛΑΦΡΑ,16,January,2021
07:00,ΝΕΚΡΟΙ,1,February,2021
07:00,ΒΑΡΙΑ,0,February,2021
07:00,ΕΛΑΦΡΑ,11,February,2021
07:00,ΝΕΚΡΟΙ,0,March,2021
07:00,ΒΑΡΙΑ,0,March,2021
07:00,ΕΛΑΦΡΑ,6,March,2021
07:00,ΝΕΚΡΟΙ,0,April,2021
07:00,ΒΑΡΙΑ,0,April,2021
07:00,ΕΛΑΦΡΑ,11,April,2021
07:00,ΝΕΚΡΟΙ,3,May,2021
07:00,ΒΑΡΙΑ,3,May,2021
07:00,ΕΛΑΦΡΑ,17,May,2021
07:00,ΝΕΚΡΟΙ,1,June,2021
07:00,ΒΑΡΙΑ,0,June,2021
07:00,ΕΛΑΦΡΑ,26,June,2021
07:00,ΝΕΚΡΟΙ,1,July,2021
07:00,ΒΑΡΙΑ,2,July,2021
07:00,ΕΛΑΦΡΑ,27,July,2021
07:00,ΝΕΚΡΟΙ,6,August,2021
07:00,ΒΑΡΙΑ,2,August,2021
07:00,ΕΛΑΦΡΑ,40,August,2021
07:00,ΝΕΚΡΟΙ,1,September,2021
07:00,ΒΑΡΙΑ,1,September,2021
07:00,ΕΛΑΦΡΑ,30,September,2021
07:00,ΝΕΚΡΟΙ,3,October,2021
07:00,ΒΑΡΙΑ,1,October,2021
07:00,ΕΛΑΦΡΑ,24,October,2021
07:00,ΝΕΚΡΟΙ,2,November,2021
07:00,ΒΑΡΙΑ,1,November,2021
07:00,ΕΛΑΦΡΑ,23,November,2021
07:00,ΝΕΚΡΟΙ,4,December,2021
07:00,ΒΑΡΙΑ,0,December,2021
07:00,ΕΛΑΦΡΑ,22,December,2021
08:00,ΝΕΚΡΟΙ,0,January,2021
08:00,ΒΑΡΙΑ,1,January,2021
08:00,ΕΛΑΦΡΑ,16,January,2021
08:00,ΝΕΚΡΟΙ,0,February,2021
08:00,ΒΑΡΙΑ,2,February,2021
08:00,ΕΛΑΦΡΑ,24,February,2021
08:00,ΝΕΚΡΟΙ,1,March,2021
08:00,ΒΑΡΙΑ,1,March,2021
08:00,ΕΛΑΦΡΑ,20,March,2021
08:00,ΝΕΚΡΟΙ,3,April,2021
08:00,ΒΑΡΙΑ,1,April,2021
08:00,ΕΛΑΦΡΑ,29,April,2021
08:00,ΝΕΚΡΟΙ,6,May,2021
08:00,ΒΑΡΙΑ,4,May,2021
08:00,ΕΛΑΦΡΑ,39,May,2021
08:00,ΝΕΚΡΟΙ,0,June,2021
08:00,ΒΑΡΙΑ,3,June,2021
08:00,ΕΛΑΦΡΑ,33,June,2021
08:00,ΝΕΚΡΟΙ,0,July,2021
08:00,ΒΑΡΙΑ,3,July,2021
08:00,ΕΛΑΦΡΑ,48,July,2021
08:00,ΝΕΚΡΟΙ,0,August,2021
08:00,ΒΑΡΙΑ,1,August,2021
08:00,ΕΛΑΦΡΑ,50,August,2021
08:00,ΝΕΚΡΟΙ,2,September,2021
08:00,ΒΑΡΙΑ,4,September,2021
08:00,ΕΛΑΦΡΑ,44,September,2021
08:00,ΝΕΚΡΟΙ,1,October,2021
08:00,ΒΑΡΙΑ,0,October,2021
08:00,ΕΛΑΦΡΑ,56,October,2021
08:00,ΝΕΚΡΟΙ,3,November,2021
08:00,ΒΑΡΙΑ,2,November,2021
08:00,ΕΛΑΦΡΑ,51,November,2021
08:00,ΝΕΚΡΟΙ,1,December,2021
08:00,ΒΑΡΙΑ,2,December,2021
08:00,ΕΛΑΦΡΑ,38,December,2021
09:00,ΝΕΚΡΟΙ,1,January,2021
09:00,ΒΑΡΙΑ,0,January,2021
09:00,ΕΛΑΦΡΑ,20,January,2021
09:00,ΝΕΚΡΟΙ,1,February,2021
09:00,ΒΑΡΙΑ,0,February,2021
09:00,ΕΛΑΦΡΑ,21,February,2021
09:00,ΝΕΚΡΟΙ,0,March,2021
09:00,ΒΑΡΙΑ,2,March,2021
09:00,ΕΛΑΦΡΑ,29,March,2021
09:00,ΝΕΚΡΟΙ,1,April,2021
09:00,ΒΑΡΙΑ,0,April,2021
09:00,ΕΛΑΦΡΑ,39,April,2021
09:00,ΝΕΚΡΟΙ,2,May,2021
09:00,ΒΑΡΙΑ,3,May,2021
09:00,ΕΛΑΦΡΑ,61,May,2021
09:00,ΝΕΚΡΟΙ,0,June,2021
09:00,ΒΑΡΙΑ,0,June,2021
09:00,ΕΛΑΦΡΑ,38,June,2021
09:00,ΝΕΚΡΟΙ,2,July,2021
09:00,ΒΑΡΙΑ,4,July,2021
09:00,ΕΛΑΦΡΑ,41,July,2021
09:00,ΝΕΚΡΟΙ,5,August,2021
09:00,ΒΑΡΙΑ,5,August,2021
09:00,ΕΛΑΦΡΑ,53,August,2021
09:00,ΝΕΚΡΟΙ,2,September,2021
09:00,ΒΑΡΙΑ,0,September,2021
09:00,ΕΛΑΦΡΑ,54,September,2021
09:00,ΝΕΚΡΟΙ,1,October,2021
09:00,ΒΑΡΙΑ,1,October,2021
09:00,ΕΛΑΦΡΑ,46,October,2021
09:00,ΝΕΚΡΟΙ,2,November,2021
09:00,ΒΑΡΙΑ,2,November,2021
09:00,ΕΛΑΦΡΑ,40,November,2021
09:00,ΝΕΚΡΟΙ,0,December,2021
09:00,ΒΑΡΙΑ,0,December,2021
09:00,ΕΛΑΦΡΑ,39,December,2021
10:00,ΝΕΚΡΟΙ,0,January,2021
10:00,ΒΑΡΙΑ,1,January,2021
10:00,ΕΛΑΦΡΑ,29,January,2021
10:00,ΝΕΚΡΟΙ,1,February,2021
10:00,ΒΑΡΙΑ,4,February,2021
10:00,ΕΛΑΦΡΑ,29,February,2021
10:00,ΝΕΚΡΟΙ,2,March,2021
10:00,ΒΑΡΙΑ,1,March,2021
10:00,ΕΛΑΦΡΑ,40,March,2021
10:00,ΝΕΚΡΟΙ,3,April,2021
10:00,ΒΑΡΙΑ,2,April,2021
10:00,ΕΛΑΦΡΑ,46,April,2021
10:00,ΝΕΚΡΟΙ,7,May,2021
10:00,ΒΑΡΙΑ,3,May,2021
10:00,ΕΛΑΦΡΑ,60,May,2021
10:00,ΝΕΚΡΟΙ,1,June,2021
10:00,ΒΑΡΙΑ,4,June,2021
10:00,ΕΛΑΦΡΑ,50,June,2021
10:00,ΝΕΚΡΟΙ,3,July,2021
10:00,ΒΑΡΙΑ,1,July,2021
10:00,ΕΛΑΦΡΑ,56,July,2021
10:00,ΝΕΚΡΟΙ,1,August,2021
10:00,ΒΑΡΙΑ,3,August,2021
10:00,ΕΛΑΦΡΑ,48,August,2021
10:00,ΝΕΚΡΟΙ,3,September,2021
10:00,ΒΑΡΙΑ,1,September,2021
10:00,ΕΛΑΦΡΑ,73,September,2021
10:00,ΝΕΚΡΟΙ,5,October,2021
10:00,ΒΑΡΙΑ,0,October,2021
10:00,ΕΛΑΦΡΑ,56,October,2021
10:00,ΝΕΚΡΟΙ,4,November,2021
10:00,ΒΑΡΙΑ,2,November,2021
10:00,ΕΛΑΦΡΑ,46,November,2021
10:00,ΝΕΚΡΟΙ,3,December,2021
10:00,ΒΑΡΙΑ,1,December,2021
10:00,ΕΛΑΦΡΑ,48,December,2021
11:00,ΝΕΚΡΟΙ,1,January,2021
11:00,ΒΑΡΙΑ,0,January,2021
11:00,ΕΛΑΦΡΑ,40,January,2021
11:00,ΝΕΚΡΟΙ,2,February,2021
11:00,ΒΑΡΙΑ,3,February,2021
11:00,ΕΛΑΦΡΑ,43,February,2021
11:00,ΝΕΚΡΟΙ,3,March,2021
11:00,ΒΑΡΙΑ,4,March,2021
11:00,ΕΛΑΦΡΑ,53,March,2021
11:00,ΝΕΚΡΟΙ,1,April,2021
11:00,ΒΑΡΙΑ,3,April,2021
11:00,ΕΛΑΦΡΑ,45,April,2021
11:00,ΝΕΚΡΟΙ,4,May,2021
11:00,ΒΑΡΙΑ,3,May,2021
11:00,ΕΛΑΦΡΑ,60,May,2021
11:00,ΝΕΚΡΟΙ,0,June,2021
11:00,ΒΑΡΙΑ,1,June,2021
11:00,ΕΛΑΦΡΑ,54,June,2021
11:00,ΝΕΚΡΟΙ,5,July,2021
11:00,ΒΑΡΙΑ,5,July,2021
11:00,ΕΛΑΦΡΑ,73,July,2021
11:00,ΝΕΚΡΟΙ,5,August,2021
11:00,ΒΑΡΙΑ,5,August,2021
11:00,ΕΛΑΦΡΑ,65,August,2021
11:00,ΝΕΚΡΟΙ,4,September,2021
11:00,ΒΑΡΙΑ,2,September,2021
11:00,ΕΛΑΦΡΑ,79,September,2021
11:00,ΝΕΚΡΟΙ,1,October,2021
11:00,ΒΑΡΙΑ,7,October,2021
11:00,ΕΛΑΦΡΑ,78,October,2021
11:00,ΝΕΚΡΟΙ,3,November,2021
11:00,ΒΑΡΙΑ,2,November,2021
11:00,ΕΛΑΦΡΑ,58,November,2021
11:00,ΝΕΚΡΟΙ,1,December,2021
11:00,ΒΑΡΙΑ,0,December,2021
11:00,ΕΛΑΦΡΑ,42,December,2021
12:00,ΝΕΚΡΟΙ,1,January,2021
12:00,ΒΑΡΙΑ,3,January,2021
12:00,ΕΛΑΦΡΑ,47,January,2021
12:00,ΝΕΚΡΟΙ,4,February,2021
12:00,ΒΑΡΙΑ,5,February,2021
12:00,ΕΛΑΦΡΑ,38,February,2021
12:00,ΝΕΚΡΟΙ,3,March,2021
12:00,ΒΑΡΙΑ,0,March,2021
12:00,ΕΛΑΦΡΑ,30,March,2021
12:00,ΝΕΚΡΟΙ,3,April,2021
12:00,ΒΑΡΙΑ,0,April,2021
12:00,ΕΛΑΦΡΑ,71,April,2021
12:00,ΝΕΚΡΟΙ,3,May,2021
12:00,ΒΑΡΙΑ,6,May,2021
12:00,ΕΛΑΦΡΑ,76,May,2021
12:00,ΝΕΚΡΟΙ,5,June,2021
12:00,ΒΑΡΙΑ,1,June,2021
12:00,ΕΛΑΦΡΑ,96,June,2021
12:00,ΝΕΚΡΟΙ,2,July,2021
12:00,ΒΑΡΙΑ,1,July,2021
12:00,ΕΛΑΦΡΑ,86,July,2021
12:00,ΝΕΚΡΟΙ,2,August,2021
12:00,ΒΑΡΙΑ,4,August,2021
12:00,ΕΛΑΦΡΑ,64,August,2021
12:00,ΝΕΚΡΟΙ,2,September,2021
12:00,ΒΑΡΙΑ,3,September,2021
12:00,ΕΛΑΦΡΑ,83,September,2021
12:00,ΝΕΚΡΟΙ,3,October,2021
12:00,ΒΑΡΙΑ,3,October,2021
12:00,ΕΛΑΦΡΑ,73,October,2021
12:00,ΝΕΚΡΟΙ,3,November,2021
12:00,ΒΑΡΙΑ,3,November,2021
12:00,ΕΛΑΦΡΑ,69,November,2021
12:00,ΝΕΚΡΟΙ,6,December,2021
12:00,ΒΑΡΙΑ,0,December,2021
12:00,ΕΛΑΦΡΑ,60,December,2021
13:00,ΝΕΚΡΟΙ,3,January,2021
13:00,ΒΑΡΙΑ,0,January,2021
13:00,ΕΛΑΦΡΑ,50,January,2021
13:00,ΝΕΚΡΟΙ,2,February,2021
13:00,ΒΑΡΙΑ,1,February,2021
13:00,ΕΛΑΦΡΑ,49,February,2021
13:00,ΝΕΚΡΟΙ,2,March,2021
13:00,ΒΑΡΙΑ,1,March,2021
13:00,ΕΛΑΦΡΑ,46,March,2021
13:00,ΝΕΚΡΟΙ,1,April,2021
13:00,ΒΑΡΙΑ,2,April,2021
13:00,ΕΛΑΦΡΑ,58,April,2021
13:00,ΝΕΚΡΟΙ,2,May,2021
13:00,ΒΑΡΙΑ,4,May,2021
13:00,ΕΛΑΦΡΑ,75,May,2021
13:00,ΝΕΚΡΟΙ,3,June,2021
13:00,ΒΑΡΙΑ,8,June,2021
13:00,ΕΛΑΦΡΑ,70,June,2021
13:00,ΝΕΚΡΟΙ,2,July,2021
13:00,ΒΑΡΙΑ,1,July,2021
13:00,ΕΛΑΦΡΑ,83,July,2021
13:00,ΝΕΚΡΟΙ,1,August,2021
13:00,ΒΑΡΙΑ,3,August,2021
13:00,ΕΛΑΦΡΑ,78,August,2021
13:00,ΝΕΚΡΟΙ,4,September,2021
13:00,ΒΑΡΙΑ,3,September,2021
13:00,ΕΛΑΦΡΑ,92,September,2021
13:00,ΝΕΚΡΟΙ,0,October,2021
13:00,ΒΑΡΙΑ,5,October,2021
13:00,ΕΛΑΦΡΑ,85,October,2021
13:00,ΝΕΚΡΟΙ,0,November,2021
13:00,ΒΑΡΙΑ,1,November,2021
13:00,ΕΛΑΦΡΑ,51,November,2021
13:00,ΝΕΚΡΟΙ,1,December,2021
13:00,ΒΑΡΙΑ,2,December,2021
13:00,ΕΛΑΦΡΑ,34,December,2021
14:00,ΝΕΚΡΟΙ,4,January,2021
14:00,ΒΑΡΙΑ,6,January,2021
14:00,ΕΛΑΦΡΑ,59,January,2021
14:00,ΝΕΚΡΟΙ,1,February,2021
14:00,ΒΑΡΙΑ,1,February,2021
14:00,ΕΛΑΦΡΑ,53,February,2021
14:00,ΝΕΚΡΟΙ,1,March,2021
14:00,ΒΑΡΙΑ,2,March,2021
14:00,ΕΛΑΦΡΑ,56,March,2021
14:00,ΝΕΚΡΟΙ,2,April,2021
14:00,ΒΑΡΙΑ,1,April,2021
14:00,ΕΛΑΦΡΑ,55,April,2021
14:00,ΝΕΚΡΟΙ,5,May,2021
14:00,ΒΑΡΙΑ,2,May,2021
14:00,ΕΛΑΦΡΑ,73,May,2021
14:00,ΝΕΚΡΟΙ,3,June,2021
14:00,ΒΑΡΙΑ,3,June,2021
14:00,ΕΛΑΦΡΑ,100,June,2021
14:00,ΝΕΚΡΟΙ,3,July,2021
14:00,ΒΑΡΙΑ,5,July,2021
14:00,ΕΛΑΦΡΑ,79,July,2021
14:00,ΝΕΚΡΟΙ,2,August,2021
14:00,ΒΑΡΙΑ,4,August,2021
14:00,ΕΛΑΦΡΑ,62,August,2021
14:00,ΝΕΚΡΟΙ,5,September,2021
14:00,ΒΑΡΙΑ,4,September,2021
14:00,ΕΛΑΦΡΑ,76,September,2021
14:00,ΝΕΚΡΟΙ,3,October,2021
14:00,ΒΑΡΙΑ,3,October,2021
14:00,ΕΛΑΦΡΑ,98,October,2021
14:00,ΝΕΚΡΟΙ,5,November,2021
14:00,ΒΑΡΙΑ,3,November,2021
14:00,ΕΛΑΦΡΑ,62,November,2021
14:00,ΝΕΚΡΟΙ,3,December,2021
14:00,ΒΑΡΙΑ,5,December,2021
14:00,ΕΛΑΦΡΑ,59,December,2021
15:00,ΝΕΚΡΟΙ,2,January,2021
15:00,ΒΑΡΙΑ,4,January,2021
15:00,ΕΛΑΦΡΑ,54,January,2021
15:00,ΝΕΚΡΟΙ,1,February,2021
15:00,ΒΑΡΙΑ,2,February,2021
15:00,ΕΛΑΦΡΑ,51,February,2021
15:00,ΝΕΚΡΟΙ,1,March,2021
15:00,ΒΑΡΙΑ,2,March,2021
15:00,ΕΛΑΦΡΑ,64,March,2021
15:00,ΝΕΚΡΟΙ,2,April,2021
15:00,ΒΑΡΙΑ,0,April,2021
15:00,ΕΛΑΦΡΑ,62,April,2021
15:00,ΝΕΚΡΟΙ,3,May,2021
15:00,ΒΑΡΙΑ,2,May,2021
15:00,ΕΛΑΦΡΑ,59,May,2021
15:00,ΝΕΚΡΟΙ,2,June,2021
15:00,ΒΑΡΙΑ,4,June,2021
15:00,ΕΛΑΦΡΑ,65,June,2021
15:00,ΝΕΚΡΟΙ,6,July,2021
15:00,ΒΑΡΙΑ,7,July,2021
15:00,ΕΛΑΦΡΑ,109,July,2021
15:00,ΝΕΚΡΟΙ,0,August,2021
15:00,ΒΑΡΙΑ,3,August,2021
15:00,ΕΛΑΦΡΑ,74,August,2021
15:00,ΝΕΚΡΟΙ,1,September,2021
15:00,ΒΑΡΙΑ,5,September,2021
15:00,ΕΛΑΦΡΑ,75,September,2021
15:00,ΝΕΚΡΟΙ,3,October,2021
15:00,ΒΑΡΙΑ,0,October,2021
15:00,ΕΛΑΦΡΑ,74,October,2021
15:00,ΝΕΚΡΟΙ,3,November,2021
15:00,ΒΑΡΙΑ,1,November,2021
15:00,ΕΛΑΦΡΑ,65,November,2021
15:00,ΝΕΚΡΟΙ,3,December,2021
15:00,ΒΑΡΙΑ,1,December,2021
15:00,ΕΛΑΦΡΑ,54,December,2021
16:00,ΝΕΚΡΟΙ,2,January,2021
16:00,ΒΑΡΙΑ,0,January,2021
16:00,ΕΛΑΦΡΑ,30,January,2021
16:00,ΝΕΚΡΟΙ,3,February,2021
16:00,ΒΑΡΙΑ,0,February,2021
16:00,ΕΛΑΦΡΑ,44,February,2021
16:00,ΝΕΚΡΟΙ,2,March,2021
16:00,ΒΑΡΙΑ,1,March,2021
16:00,ΕΛΑΦΡΑ,37,March,2021
16:00,ΝΕΚΡΟΙ,4,April,2021
16:00,ΒΑΡΙΑ,3,April,2021
16:00,ΕΛΑΦΡΑ,44,April,2021
16:00,ΝΕΚΡΟΙ,3,May,2021
16:00,ΒΑΡΙΑ,2,May,2021
16:00,ΕΛΑΦΡΑ,62,May,2021
16:00,ΝΕΚΡΟΙ,3,June,2021
16:00,ΒΑΡΙΑ,5,June,2021
16:00,ΕΛΑΦΡΑ,72,June,2021
16:00,ΝΕΚΡΟΙ,4,July,2021
16:00,ΒΑΡΙΑ,5,July,2021
16:00,ΕΛΑΦΡΑ,84,July,2021
16:00,ΝΕΚΡΟΙ,5,August,2021
16:00,ΒΑΡΙΑ,6,August,2021
16:00,ΕΛΑΦΡΑ,89,August,2021
16:00,ΝΕΚΡΟΙ,2,September,2021
16:00,ΒΑΡΙΑ,4,September,2021
16:00,ΕΛΑΦΡΑ,67,September,2021
16:00,ΝΕΚΡΟΙ,3,October,2021
16:00,ΒΑΡΙΑ,2,October,2021
16:00,ΕΛΑΦΡΑ,61,October,2021
16:00,ΝΕΚΡΟΙ,3,November,2021
16:00,ΒΑΡΙΑ,1,November,2021
16:00,ΕΛΑΦΡΑ,59,November,2021
16:00,ΝΕΚΡΟΙ,1,December,2021
16:00,ΒΑΡΙΑ,2,December,2021
16:00,ΕΛΑΦΡΑ,47,December,2021
17:00,ΝΕΚΡΟΙ,4,January,2021
17:00,ΒΑΡΙΑ,3,January,2021
17:00,ΕΛΑΦΡΑ,47,January,2021
17:00,ΝΕΚΡΟΙ,2,February,2021
17:00,ΒΑΡΙΑ,3,February,2021
17:00,ΕΛΑΦΡΑ,32,February,2021
17:00,ΝΕΚΡΟΙ,2,March,2021
17:00,ΒΑΡΙΑ,1,March,2021
17:00,ΕΛΑΦΡΑ,53,March,2021
17:00,ΝΕΚΡΟΙ,1,April,2021
17:00,ΒΑΡΙΑ,3,April,2021
17:00,ΕΛΑΦΡΑ,51,April,2021
17:00,ΝΕΚΡΟΙ,4,May,2021
17:00,ΒΑΡΙΑ,2,May,2021
17:00,ΕΛΑΦΡΑ,73,May,2021
17:00,ΝΕΚΡΟΙ,4,June,2021
17:00,ΒΑΡΙΑ,3,June,2021
17:00,ΕΛΑΦΡΑ,65,June,2021
17:00,ΝΕΚΡΟΙ,7,July,2021
17:00,ΒΑΡΙΑ,5,July,2021
17:00,ΕΛΑΦΡΑ,81,July,2021
17:00,ΝΕΚΡΟΙ,3,August,2021
17:00,ΒΑΡΙΑ,2,August,2021
17:00,ΕΛΑΦΡΑ,68,August,2021
17:00,ΝΕΚΡΟΙ,3,September,2021
17:00,ΒΑΡΙΑ,3,September,2021
17:00,ΕΛΑΦΡΑ,78,September,2021
17:00,ΝΕΚΡΟΙ,1,October,2021
17:00,ΒΑΡΙΑ,2,October,2021
17:00,ΕΛΑΦΡΑ,68,October,2021
17:00,ΝΕΚΡΟΙ,6,November,2021
17:00,ΒΑΡΙΑ,8,November,2021
17:00,ΕΛΑΦΡΑ,50,November,2021
17:00,ΝΕΚΡΟΙ,0,December,2021
17:00,ΒΑΡΙΑ,0,December,2021
17:00,ΕΛΑΦΡΑ,50,December,2021
18:00,ΝΕΚΡΟΙ,3,January,2021
18:00,ΒΑΡΙΑ,4,January,2021
18:00,ΕΛΑΦΡΑ,44,January,2021
18:00,ΝΕΚΡΟΙ,0,February,2021
18:00,ΒΑΡΙΑ,3,February,2021
18:00,ΕΛΑΦΡΑ,38,February,2021
18:00,ΝΕΚΡΟΙ,0,March,2021
18:00,ΒΑΡΙΑ,0,March,2021
18:00,ΕΛΑΦΡΑ,57,March,2021
18:00,ΝΕΚΡΟΙ,1,April,2021
18:00,ΒΑΡΙΑ,0,April,2021
18:00,ΕΛΑΦΡΑ,48,April,2021
18:00,ΝΕΚΡΟΙ,1,May,2021
18:00,ΒΑΡΙΑ,3,May,2021
18:00,ΕΛΑΦΡΑ,76,May,2021
18:00,ΝΕΚΡΟΙ,2,June,2021
18:00,ΒΑΡΙΑ,3,June,2021
18:00,ΕΛΑΦΡΑ,79,June,2021
18:00,ΝΕΚΡΟΙ,3,July,2021
18:00,ΒΑΡΙΑ,5,July,2021
18:00,ΕΛΑΦΡΑ,65,July,2021
18:00,ΝΕΚΡΟΙ,7,August,2021
18:00,ΒΑΡΙΑ,3,August,2021
18:00,ΕΛΑΦΡΑ,66,August,2021
18:00,ΝΕΚΡΟΙ,4,September,2021
18:00,ΒΑΡΙΑ,1,September,2021
18:00,ΕΛΑΦΡΑ,70,September,2021
18:00,ΝΕΚΡΟΙ,1,October,2021
18:00,ΒΑΡΙΑ,2,October,2021
18:00,ΕΛΑΦΡΑ,72,October,2021
18:00,ΝΕΚΡΟΙ,3,November,2021
18:00,ΒΑΡΙΑ,4,November,2021
18:00,ΕΛΑΦΡΑ,75,November,2021
18:00,ΝΕΚΡΟΙ,2,December,2021
18:00,ΒΑΡΙΑ,5,December,2021
18:00,ΕΛΑΦΡΑ,82,December,2021
19:00,ΝΕΚΡΟΙ,0,January,2021
19:00,ΒΑΡΙΑ,4,January,2021
19:00,ΕΛΑΦΡΑ,40,January,2021
19:00,ΝΕΚΡΟΙ,3,February,2021
19:00,ΒΑΡΙΑ,2,February,2021
19:00,ΕΛΑΦΡΑ,19,February,2021
19:00,ΝΕΚΡΟΙ,3,March,2021
19:00,ΒΑΡΙΑ,1,March,2021
19:00,ΕΛΑΦΡΑ,42,March,2021
19:00,ΝΕΚΡΟΙ,0,April,2021
19:00,ΒΑΡΙΑ,2,April,2021
19:00,ΕΛΑΦΡΑ,40,April,2021
19:00,ΝΕΚΡΟΙ,1,May,2021
19:00,ΒΑΡΙΑ,1,May,2021
19:00,ΕΛΑΦΡΑ,57,May,2021
19:00,ΝΕΚΡΟΙ,2,June,2021
19:00,ΒΑΡΙΑ,2,June,2021
19:00,ΕΛΑΦΡΑ,62,June,2021
19:00,ΝΕΚΡΟΙ,4,July,2021
19:00,ΒΑΡΙΑ,4,July,2021
19:00,ΕΛΑΦΡΑ,80,July,2021
19:00,ΝΕΚΡΟΙ,5,August,2021
19:00,ΒΑΡΙΑ,10,August,2021
19:00,ΕΛΑΦΡΑ,49,August,2021
19:00,ΝΕΚΡΟΙ,3,September,2021
19:00,ΒΑΡΙΑ,5,September,2021
19:00,ΕΛΑΦΡΑ,67,September,2021
19:00,ΝΕΚΡΟΙ,3,October,2021
19:00,ΒΑΡΙΑ,3,October,2021
